20-HCV-1030_Y_Value,20-LV-1031_HSI_InternalSetPointValue,20-LT-1031_HSI_X_Value,20-LV-1031_Z_X_Value,20-LV-1031_Z_Y_Value,20-LV-1034_HSI_InternalSetPointValue,20-LT-1034_HSI_X_Value,20-LV-1034_Z_X_Value,20-LV-1034_Z_Y_Value,20-PV-1037_HSI_InternalSetPointValue,20-PST-1037_HSI_X_Value,20-PV-1037_Z_X_Value,20-PV-1037_Z_Y_Value
50.0,1.6,1.85623593,1.85623593,66.00481295,0.8,0.8030513,0.8030513,50.26956345,20.0,19.730175,19.730175,37.007973
50.0,1.6,1.84780073,1.84780073,66.06366,0.8,0.8031178665,0.8031178665,50.2938843,20.0,19.7342491,19.734466400000002,36.909948299999996
50.0,1.6,1.840427815,1.840427815,66.10830705000001,0.8,0.8031667,0.8031667,50.31437115,20.0,19.738542600000002,19.739037500000002,36.825092299999994
50.0,1.6,1.833025695,1.833025695,66.13684,0.8,0.80320645,0.80320645,50.33383185,20.0,19.743798249999998,19.74436675,36.74268345
50.0,1.6,1.82449168,1.82449168,66.14549205,0.8,0.8032409675000001,0.8032409675000001,50.354728699999995,20.0,19.750732399999997,19.75136755,36.65216615
50.0,1.6,1.817053315,1.817053315,66.14104,0.8,0.8032600999999999,0.8032600999999999,50.3717427,20.0,19.7575054,19.758207650000003,36.575676
50.0,1.6,1.809608875,1.809608875,66.1159706,0.8,0.80326925,0.80326925,50.387275700000004,20.0,19.76492215,19.7656822,36.503378
50.0,1.6,1.802170875,1.802170875,66.082505,0.8,0.8032683815,0.8032683815,50.401665,20.0,19.772910099999997,19.7737274,36.43318
50.0,1.6,1.7951127050000002,1.7951127050000002,66.06195,0.8,0.8032583,0.8032583,50.41500715,20.0,19.78100585,19.7818785,36.3649131
50.0,1.6,1.7876939200000002,1.7876939200000002,65.9959571,0.8,0.8032372839999999,0.8032372839999999,50.426467900000006,20.0,19.7900343,19.7909489,36.30245655
50.0,1.6,1.780290305,1.780290305,65.92098,0.8,0.803206444,0.803206444,50.436679999999996,20.0,19.7999783,19.8004694,36.242721
50.0,1.6,1.77292939,1.77292939,65.83396,0.8,0.8031652499999999,0.8031652499999999,50.44534295,20.0,19.809927899999998,19.8104229,36.186765699999995
50.0,1.6,1.765968325,1.765968325,65.75629,0.8,0.8031165,0.8031165,50.452785,20.0,19.819748,19.8202687,36.1341112
50.0,1.6,1.75794852,1.75794852,65.60588999999999,0.8,0.80304888,0.80304888,50.457645400000004,20.0,19.83087635,19.8319473,36.086175
50.0,1.6,1.75072676,1.75072676,65.484025,0.8,0.8029772500000001,0.8029772500000001,50.46149265,20.0,19.8418578,19.8429728,36.042055000000005
50.0,1.6,1.743924915,1.743924915,65.372753,0.8,0.8029003335,0.8029003335,50.46429715,20.0,19.853138299999998,19.8536933,36.00141145
50.0,1.6,1.73681915,1.73681915,65.2301254,0.8,0.8028104,0.8028104,50.46499,20.0,19.86394,19.8650875,35.96516
50.0,1.6,1.7315372199999999,1.7315372199999999,65.11600999999999,0.8,0.8027363999999999,0.8027363999999999,50.4643475,20.0,19.87266065,19.873827,35.9409883
50.0,1.6,1.725590055,1.725590055,64.98360439999999,0.8,0.8026472,0.8026472,50.4627743,20.0,19.883122450000002,19.8837109,35.9155006
50.0,1.6,1.7176509649999998,1.7176509649999998,64.78439305,0.8,0.802516223,0.802516223,50.458195,20.0,19.896101,19.897281200000002,35.887599949999995
50.0,1.6,1.710825325,1.710825325,64.609445,0.8,0.8023936325000001,0.8023936325000001,50.45289625,20.0,19.9079075,19.909088099999998,35.8663588
50.0,1.6,1.704097805,1.704097805,64.42405305,0.8,0.8022635499999999,0.8022635499999999,50.445885000000004,20.0,19.91979315,19.92098335,35.849695
50.0,1.6,1.6974737649999998,1.6974737649999998,64.23198,0.8,0.8021262585,0.8021262585,50.43733835,20.0,19.9317045,19.93288995,35.83699675
50.0,1.6,1.690937815,1.690937815,64.03238375,0.8,0.8019818965000001,0.8019818965000001,50.42722275,20.0,19.943520550000002,19.9446926,35.8281975
50.0,1.6,1.6845079699999999,1.6845079699999999,63.8262571,0.8,0.8018312455000001,0.8018312455000001,50.415611299999995,20.0,19.9552755,19.95643715,35.82333565
50.0,1.6,1.6781828399999998,1.6781828399999998,63.61358645,0.8,0.801674674,0.801674674,50.4025154,20.0,19.9669132,19.9680672,35.82239345
50.0,1.6,1.672886105,1.672886105,63.43173365,0.8,0.8015372835,0.8015372835,50.39045715,20.0,19.978385000000003,19.97779845,35.8242371
50.0,1.6,1.6658508200000002,1.6658508200000002,63.170566550000004,0.8,0.8013452,0.8013452,50.3720389,20.0,19.9896542,19.99076465,35.8315767
50.0,1.6,1.660152735,1.660152735,62.95712090000001,0.8,0.8011823,0.8011823,50.355846400000004,20.0,20.0007429,20.0012903,35.841065
50.0,1.6,1.65369731,1.65369731,62.7028751,0.8,0.8009892759999999,0.8009892759999999,50.3355286,20.0,20.012710849999998,20.013244999999998,35.85606955
50.0,1.6,1.64766127,1.64766127,62.447429,0.8,0.800800481,0.800800481,50.314317,20.0,20.024313,20.024303449999998,35.87413024999999
50.0,1.6,1.642327845,1.642327845,62.2207947,0.8,0.8006272999999999,0.8006272999999999,50.294355,20.0,20.0331011,20.03411135,35.893975
50.0,1.6,1.6360356249999999,1.6360356249999999,61.936205,0.8,0.800415456,0.800415456,50.2686882,20.0,20.044755000000002,20.04573175,35.9209168
50.0,1.6,1.6307215099999999,1.6307215099999999,61.6906279,0.8,0.80022943,0.80022943,50.245349899999994,20.0,20.0541287,20.05555055,35.94860645
50.0,1.6,1.6255453850000001,1.6255453850000001,61.44122125,0.8,0.8000421525,0.8000421525,50.22098595,20.0,20.0641413,20.065057799999998,35.97885895
50.0,1.6,1.62051022,1.62051022,61.1900488,0.8,0.7998541655,0.7998541655,50.19567205,20.0,20.0733509,20.07423215,36.011952050000005
50.0,1.6,1.61561841,1.61561841,60.93712615,0.8,0.7996660499999999,0.7996660499999999,50.169525,20.0,20.08220955,20.0830612,36.04745295
50.0,1.6,1.61087177,1.61087177,60.683790200000004,0.8,0.7994782,0.7994782,50.142570000000006,20.0,20.090757349999997,20.09157235,36.08588305
50.0,1.6,1.60649467,1.60649467,60.4430811,0.8,0.7993000450000001,0.7993000450000001,50.11614,20.0,20.0989313,20.09932845,36.125877
50.0,1.6,1.6020281299999999,1.6020281299999999,60.188684499999994,0.8,0.7991139679999999,0.7991139679999999,50.08769755,20.0,20.106772499999998,20.10715105,36.16994819999999
50.0,1.6,1.59749436,1.59749436,59.92141345,0.8,0.798920125,0.798920125,50.05748895,20.0,20.11385695,20.1149263,36.21569635
50.0,1.6,1.5941625849999999,1.5941625849999999,59.7177375,0.8,0.7987743205,0.7987743205,50.033522500000004,20.0,20.1213163,20.120624550000002,36.25671
50.0,1.6,1.59029138,1.59029138,59.4775658,0.8,0.798602164,0.798602164,50.00567,20.0,20.126358,20.126997,36.29887
50.0,1.6,1.586593745,1.586593745,59.2366276,0.8,0.798433425,0.798433425,49.9764,20.0,20.132542649999998,20.1331549,36.35054825
50.0,1.6,1.582833585,1.582833585,58.98527525,0.8,0.7982587514999999,0.7982587514999999,49.94576075,20.0,20.13864895,20.139225,36.403102149999995
50.0,1.6,1.57923883,1.57923883,58.736445,0.8,0.7980882524999999,0.7980882524999999,49.91491205,20.0,20.1443436,20.14487605,36.4572427
50.0,1.6,1.5757952899999998,1.5757952899999998,58.4901366,0.8,0.7979217999999999,0.7979217999999999,49.883945499999996,20.0,20.14966485,20.1501627,36.512248549999995
50.0,1.6,1.57251847,1.57251847,58.2466613,0.8,0.797760431,0.797760431,49.8528271,20.0,20.154569600000002,20.155027099999998,36.569125
50.0,1.6,1.569530385,1.569530385,58.01321,0.8,0.7976108325,0.7976108325,49.82245065,20.0,20.15914725,20.159363749999997,36.627687
50.0,1.6,1.566403925,1.566403925,57.7662226,0.8,0.797451581,0.797451581,49.79021645,20.0,20.163291,20.16367055,36.68709565
50.0,1.6,1.563560785,1.563560785,57.53113705,0.8,0.7973044,0.7973044,49.7590733,20.0,20.1670818,20.167425,36.746559149999996
50.0,1.6,1.560885605,1.560885605,57.29967375,0.8,0.7971638665,0.7971638665,49.728038049999995,20.0,20.1705544,20.17086125,36.80758675
50.0,1.6,1.5583530799999998,1.5583530799999998,57.07043455,0.8,0.7970289,0.7970289,49.696965,20.0,20.17358015,20.1738467,36.87002755
50.0,1.6,1.55597079,1.55597079,56.847364999999996,0.8,0.796900392,0.796900392,49.66650865,20.0,20.17619165,20.17641935,36.9314872
50.0,1.6,1.55362905,1.55362905,56.6097668,0.8,0.7967725725,0.7967725725,49.633635,20.0,20.178544000000002,20.17873475,37.0018427
50.0,1.6,1.55154067,1.55154067,56.39368,0.8,0.7966572945,0.7966572945,49.6036225,20.0,20.1805334,20.180607799999997,37.064977400000004
50.0,1.6,1.5493034099999998,1.5493034099999998,56.15274235,0.8,0.79653255,0.79653255,49.569974900000005,20.0,20.1822424,20.18236555,37.13619615
50.0,1.6,1.5475161800000001,1.5475161800000001,55.9451181,0.8,0.796431879,0.796431879,49.54071425,20.0,20.1834221,20.183506,37.20036655
50.0,1.6,1.54586619,1.54586619,55.743413649999994,0.8,0.7963383495,0.7963383495,49.51216,20.0,20.1842184,20.1842756,37.2637174
50.0,1.6,1.5443512199999998,1.5443512199999998,55.54789735,0.8,0.7962519525,0.7962519525,49.4843559,20.0,20.1847658,20.18479155,37.326240549999994
50.0,1.6,1.542967885,1.542967885,55.3545742,0.8,0.7961728315,0.7961728315,49.45674895,20.0,20.184979249999998,20.18497275,37.390119549999994
50.0,1.6,1.5417140699999998,1.5417140699999998,55.16911,0.8,0.796101,0.796101,49.430220000000006,20.0,20.184896549999998,20.18486215,37.452116399999994
50.0,1.6,1.540586175,1.540586175,54.985862,0.8,0.796036521,0.796036521,49.4039135,20.0,20.18454075,20.1844786,37.5153382
50.0,1.6,1.5395790900000001,1.5395790900000001,54.810495,0.8,0.7959794739999999,0.7959794739999999,49.378766549999995,20.0,20.1838999,20.1838074,37.57655845
50.0,1.6,1.538690745,1.538690745,54.637389999999996,0.8,0.7959297265,0.7959297265,49.35393145,20.0,20.182938550000003,20.18282405,37.6386833
50.0,1.6,1.537914185,1.537914185,54.470746250000005,0.8,0.7958873235,0.7958873235,49.33009199999999,20.0,20.18179035,20.181647249999997,37.69948095
50.0,1.6,1.537386955,1.537386955,54.334150300000005,0.8,0.7958591500000001,0.7958591500000001,49.310502799999995,20.0,20.1804829,20.1804829,37.751388500000004
50.0,1.6,1.536706805,1.536706805,54.15374375,0.8,0.79582485,0.79582485,49.28492165,20.0,20.17862605,20.1784371,37.8187389
50.0,1.6,1.536270795,1.536270795,54.005044,0.8,0.7958048225000001,0.7958048225000001,49.263868349999996,20.0,20.17671685,20.176506699999997,37.8764386
50.0,1.6,1.5359569149999999,1.5359569149999999,53.8597773,0.8,0.7957925705,0.7957925705,49.24334275,20.0,20.17459775,20.174481399999998,37.9347668
50.0,1.6,1.535711525,1.535711525,53.721071249999994,0.8,0.7957863510000001,0.7957863510000001,49.22401735,20.0,20.1722946,20.17204565,37.99048285000001
50.0,1.6,1.535582245,1.535582245,53.5872735,0.8,0.79578778,0.79578778,49.20547355,20.0,20.1697941,20.16952895,38.04603165
50.0,1.6,1.53554797,1.53554797,53.4572778,0.8,0.7957961499999999,0.7957961499999999,49.187627899999995,20.0,20.167113299999997,20.1668291,38.1012268
50.0,1.6,1.535606565,1.535606565,53.334385,0.8,0.7958113499999999,0.7958113499999999,49.171013450000004,20.0,20.1642561,20.16395285,38.154556400000004
50.0,1.6,1.53575641,1.53575641,53.21704665,0.8,0.7958334655,0.7958334655,49.155381500000004,20.0,20.161169049999998,20.1608715,38.20669555
50.0,1.6,1.5359914300000002,1.5359914300000002,53.1067172,0.8,0.7958622,0.7958622,49.14099615,20.0,20.157952899999998,20.1576204,38.256879
50.0,1.6,1.53630573,1.53630573,52.999955,0.8,0.7958971745,0.7958971745,49.12734035,20.0,20.1546011,20.1542578,38.3065371
50.0,1.6,1.536591,1.536591,52.9248619,0.8,0.7959273,0.7959273,49.11795,20.0,20.1520329,20.1516819,38.3423157
50.0,1.6,1.537023665,1.537023665,52.824805,0.8,0.7959709785,0.7959709785,49.105556750000005,20.0,20.14866165,20.14828775,38.390505000000005
50.0,1.6,1.5375438300000002,1.5375438300000002,52.73091885,0.8,0.7960224725,0.7960224725,49.094409999999996,20.0,20.144960400000002,20.14457985,38.43711865
50.0,1.6,1.538129745,1.538129745,52.64648,0.8,0.796079518,0.796079518,49.0848961,20.0,20.14125155,20.1408582,38.4806566
50.0,1.6,1.538790225,1.538790225,52.5647438,0.8,0.796142484,0.796142484,49.0760225,20.0,20.13736535,20.13696195,38.52390115
50.0,1.6,1.539512935,1.539512935,52.4863617,0.8,0.7962108999999999,0.7962108999999999,49.06793375,20.0,20.1334124,20.133005150000002,38.56639
50.0,1.6,1.5402970900000001,1.5402970900000001,52.4132,0.8,0.7962844499999999,0.7962844499999999,49.060855849999996,20.0,20.129381199999997,20.1289654,38.607355150000004
50.0,1.6,1.541132985,1.541132985,52.34764865,0.8,0.796362722,0.796362722,49.05516705,20.0,20.1252842,20.1248674,38.64577485
50.0,1.6,1.542022465,1.542022465,52.283981350000005,0.8,0.7964457,0.7964457,49.0500568,20.0,20.1211755,20.12074755,38.683855050000005
50.0,1.6,1.5429183850000001,1.5429183850000001,52.225295,0.8,0.796529,0.796529,49.045747750000004,20.0,20.1169214,20.1167059,38.719584999999995
50.0,1.6,1.54390472,1.54390472,52.173835749999995,0.8,0.7966206499999999,0.7966206499999999,49.042947299999994,20.0,20.112881700000003,20.11244825,38.753661699999995
50.0,1.6,1.54498899,1.54498899,52.1273899,0.8,0.7967213209999999,0.7967213209999999,49.04141,20.0,20.108396550000002,20.107960849999998,38.787014
50.0,1.6,1.5460640799999998,1.5460640799999998,52.082485,0.8,0.7968211175,0.7968211175,49.0401964,20.0,20.10410975,20.10367295,38.81906315
50.0,1.6,1.547005475,1.547005475,52.0473727,0.8,0.7969086240000001,0.7969086240000001,49.03982645,20.0,20.09980205,20.10000995,38.84524535
50.0,1.6,1.5483183249999999,1.5483183249999999,52.00798195,0.8,0.7970309554999999,0.7970309554999999,49.040845,20.0,20.0955105,20.09507845,38.8778839
50.0,1.6,1.549437405,1.549437405,51.97486605,0.8,0.7971351710000001,0.7971351710000001,49.04196,20.0,20.091229400000003,20.091011,38.9049731
50.0,1.6,1.55082691,1.55082691,51.9453612,0.8,0.7972647305,0.7972647305,49.045077649999996,20.0,20.086503,20.08607285,38.9341826
50.0,1.6,1.55206233,1.55206233,51.924055100000004,0.8,0.7973802,0.7973802,49.04872895,20.0,20.08200455,20.081789999999998,38.957980000000006
50.0,1.6,1.5533199899999999,1.5533199899999999,51.90412635,0.8,0.797497983,0.797497983,49.0529156,20.0,20.07798005,20.077556100000002,38.98109205
50.0,1.6,1.55472785,1.55472785,51.8868131,0.8,0.7976299825,0.7976299825,49.05849745,20.0,20.0733509,20.0729313,39.0047467
50.0,1.6,1.556025145,1.556025145,51.87461195,0.8,0.79775175,0.79775175,49.06435965,20.0,20.06917285,20.068757050000002,39.024847449999996
50.0,1.6,1.55733818,1.55733818,51.86801725,0.8,0.79787513,0.79787513,49.07121625,20.0,20.0650139,20.0646038,39.04297345
50.0,1.6,1.558662955,1.558662955,51.86268235,0.8,0.797999948,0.797999948,49.07859805,20.0,20.06089785,20.06049195,39.06025505
50.0,1.6,1.55999774,1.55999774,51.86154365,0.8,0.798125877,0.798125877,49.086796,20.0,20.0568609,20.0564623,39.075988800000005
50.0,1.6,1.56100428,1.56100428,51.8627,0.8,0.7982208,0.7982208,49.09337,20.0,20.0538635,20.0534687,39.08695
50.0,1.6,1.562419,1.562419,51.870935450000005,0.8,0.798354479,0.798354479,49.103605,20.0,20.049718849999998,20.04932785,39.10014915
50.0,1.6,1.563499685,1.563499685,51.87182235,0.8,0.798456681,0.798456681,49.11111,20.0,20.046410549999997,20.04621985,39.11101
50.0,1.6,1.564986765,1.564986765,51.8814935,0.8,0.7985974735,0.7985974735,49.122638699999996,20.0,20.042212499999998,20.04202175,39.12332915
50.0,1.6,1.5664733800000001,1.5664733800000001,51.90089605,0.8,0.7987384,0.7987384,49.13545035,20.0,20.03828525,20.037915599999998,39.1328869
50.0,1.6,1.567620575,1.567620575,51.911024100000006,0.8,0.798847177,0.798847177,49.145172099999996,20.0,20.0346269,20.034806250000003,39.14071825
50.0,1.6,1.568968115,1.568968115,51.928108449999996,0.8,0.7989749905,0.7989749905,49.15737915,20.0,20.031767799999997,20.03123785,39.14830835
50.0,1.6,1.5703757999999999,1.5703757999999999,51.94493295,0.8,0.7991084454999999,0.7991084454999999,49.17046545,20.0,20.02756595,20.02756595,39.15559375
50.0,1.6,1.5717753600000002,1.5717753600000002,51.9699154,0.8,0.7992411690000001,0.7992411690000001,49.184461600000006,20.0,20.024325349999998,20.023985850000003,39.1607738
50.0,1.6,1.5730993149999999,1.5730993149999999,51.994493649999995,0.8,0.7993666500000001,0.7993666500000001,49.1981422,20.0,20.02100205,20.02067375,39.16486999999999
50.0,1.6,1.574347615,1.574347615,52.01643945,0.8,0.7994848715,0.7994848715,49.21135645,20.0,20.01776595,20.0176048,39.168237700000006
50.0,1.6,1.57571453,1.57571453,52.047945049999996,0.8,0.799614324,0.799614324,49.226621550000004,20.0,20.014777199999997,20.014309400000002,39.170293799999996
50.0,1.6,1.576937675,1.576937675,52.0729599,0.8,0.799729822,0.799729822,49.24056055,20.0,20.0115652,20.0114136,39.17175185
50.0,1.6,1.578210725,1.578210725,52.105091200000004,0.8,0.7998499,0.7998499,49.2556839,20.0,20.00860025,20.0084553,39.1719799
50.0,1.6,1.579467045,1.579467045,52.1371021,0.8,0.79996825,0.79996825,49.2710874,20.0,20.0055895,20.0055895,39.171424900000005
50.0,1.6,1.5807680899999998,1.5807680899999998,52.174710000000005,0.8,0.8000904795,0.8000904795,49.287527600000004,20.0,20.0030947,20.002686949999998,39.1698456
50.0,1.6,1.5819276599999998,1.5819276599999998,52.20598,0.8,0.80019905,0.80019905,49.30267205,20.0,20.0002869,20.000155,39.167732349999994
50.0,1.6,1.583189095,1.583189095,52.2460747,0.8,0.8003168715,0.8003168715,49.319555,20.0,19.9977102,19.99745945,39.1645374
50.0,1.6,1.584312145,1.584312145,52.2802906,0.8,0.8004213185,0.8004213185,49.3351317,20.0,19.995365,19.99512375,39.16088105
50.0,1.6,1.58553016,1.58553016,52.32246645,0.8,0.8005341585000001,0.8005341585000001,49.352318,20.0,19.9929865,19.992638550000002,39.1562233
50.0,1.6,1.58660978,1.58660978,52.3587012,0.8,0.8006337,0.8006337,49.36819,20.0,19.9906993,19.99047855,39.151135
50.0,1.6,1.5877239699999999,1.5877239699999999,52.3991871,0.8,0.8007359505,0.8007359505,49.384885,20.0,19.988513949999998,19.98830225,39.145277
50.0,1.6,1.5888144249999998,1.5888144249999998,52.4404438,0.8,0.8008354,0.8008354,49.401655,20.0,19.98643095,19.98622895,39.13878695
50.0,1.6,1.5898803400000001,1.5898803400000001,52.48233035,0.8,0.8009320495,0.8009320495,49.418493299999994,20.0,19.9844389,19.9842473,39.1317126
50.0,1.6,1.5912294400000002,1.5912294400000002,52.5385925,0.8,0.80105335,0.80105335,49.4401978,20.0,19.98200795,19.981830600000002,39.1220171
50.0,1.6,1.59208554,1.59208554,52.57473295,0.8,0.80112965,0.80112965,49.4546378,20.0,19.980239400000002,19.9803286,39.114827899999995
50.0,1.6,1.59317237,1.59317237,52.622567700000005,0.8,0.80122595,0.80122595,49.47330265,20.0,19.97857855,19.97849365,39.10516175
50.0,1.6,1.5940337150000001,1.5940337150000001,52.662347350000005,0.8,0.8013012500000001,0.8013012500000001,49.4882736,20.0,19.97700215,19.97708,39.0970923
50.0,1.6,1.595109405,1.595109405,52.71343804999999,0.8,0.8013945499999999,0.8013945499999999,49.507512750000004,20.0,19.9756,19.97538905,39.08620775
50.0,1.6,1.595963,1.595963,52.7550037,0.8,0.8014675675,0.8014675675,49.52352905,20.0,19.9741973,19.974065,39.076375
50.0,1.6,1.596879005,1.596879005,52.8018577,0.8,0.8015446835,0.8015446835,49.5405072,20.0,19.97290325,19.97270965,39.0659542
50.0,1.6,1.597722885,1.597722885,52.846103850000006,0.8,0.8016149,0.8016149,49.5569673,20.0,19.97167715,19.97150705,39.05512805
50.0,1.6,1.598536135,1.598536135,52.890249,0.8,0.80168135,0.80168135,49.573154450000004,20.0,19.97049115,19.97037115,39.04409630000001
50.0,1.6,1.599207105,1.599207105,52.92773055,0.8,0.8017353700000001,0.8017353700000001,49.58698755,20.0,19.9695034,19.969502249999998,39.03428135
50.0,1.6,1.6000445,1.6000445,52.97623125,0.8,0.8018015030000001,0.8018015030000001,49.604459750000004,20.0,19.96855545,19.96846195,39.021616949999995
50.0,1.6,1.6008138650000001,1.6008138650000001,53.022335049999995,0.8,0.80186077,0.80186077,49.620705,20.0,19.9676966,19.96756285,39.0095261
50.0,1.6,1.6015145199999998,1.6015145199999998,53.0657959,0.8,0.8019134274999999,0.8019134274999999,49.6361103,20.0,19.96690125,19.96678635,38.99758845
50.0,1.6,1.60205567,1.60205567,53.1006699,0.8,0.8019532,0.8019532,49.648927150000006,20.0,19.966217049999997,19.966215,38.987039550000006
50.0,1.6,1.6028038850000002,1.6028038850000002,53.150035900000006,0.8,0.8020065425,0.8020065425,49.66583755,20.0,19.965557699999998,19.9654977,38.97337535
50.0,1.6,1.60342344,1.60342344,53.19267465,0.8,0.8020491005,0.8020491005,49.6806364,20.0,19.96501945,19.964938150000002,38.960835
50.0,1.6,1.603985615,1.603985615,53.2328529,0.8,0.802086318,0.802086318,49.69456485,20.0,19.96448805,19.96448805,38.94866375
50.0,1.6,1.60441375,1.60441375,53.2644272,0.8,0.802113652,0.802113652,49.7054329,20.0,19.9642124,19.9641762,38.93894
50.0,1.6,1.6049845999999999,1.6049845999999999,53.307154999999995,0.8,0.8021484765,0.8021484765,49.7194481,20.0,19.96382945,19.9638004,38.92645075
50.0,1.6,1.60549967,1.60549967,53.347710000000006,0.8,0.802178026,0.802178026,49.73299215,20.0,19.9635362,19.9635134,38.913799999999995
50.0,1.6,1.6059882650000001,1.6059882650000001,53.387857600000004,0.8,0.8022043249999999,0.8022043249999999,49.746365,20.0,19.9633132,19.9632988,38.90096855
50.0,1.6,1.60638392,1.60638392,53.421566,0.8,0.8022241325,0.8022241325,49.757497650000005,20.0,19.96316385,19.963164300000003,38.89004855
50.0,1.6,1.60688895,1.60688895,53.465755,0.8,0.802247256,0.802247256,49.77163855,20.0,19.963050850000002,19.963048,38.87596895
50.0,1.6,1.607279835,1.607279835,53.5028229,0.8,0.8022630500000001,0.8022630500000001,49.783901799999995,20.0,19.96301,19.963011350000002,38.86321285
50.0,1.6,1.6076855650000001,1.6076855650000001,53.5415574,0.8,0.8022773235,0.8022773235,49.79601095,20.0,19.9630146,19.9630228,38.8505215
50.0,1.6,1.6080433699999999,1.6080433699999999,53.57782745,0.8,0.8022873269999999,0.8022873269999999,49.8073635,20.0,19.9630888,19.96310235,38.83820285
50.0,1.6,1.608359515,1.608359515,53.61269565,0.8,0.8022938829999999,0.8022938829999999,49.818562400000005,20.0,19.963224099999998,19.9632349,38.8256665
50.0,1.6,1.608668625,1.608668625,53.647178600000004,0.8,0.80229795,0.80229795,49.829068050000004,20.0,19.96339515,19.96340755,38.81368445
50.0,1.6,1.60896778,1.60896778,53.68230285,0.8,0.8022990210000001,0.8022990210000001,49.839567200000005,20.0,19.9636192,19.9636469,38.801368100000005
50.0,1.6,1.6092280749999999,1.6092280749999999,53.715208700000005,0.8,0.80229705,0.80229705,49.8493974,20.0,19.9638815,19.96391175,38.78948
50.0,1.6,1.609465305,1.609465305,53.747485,0.8,0.8022922875,0.8022922875,49.85897145,20.0,19.9641857,19.964221,38.77757
50.0,1.6,1.6096801749999998,1.6096801749999998,53.779120000000006,0.8,0.8022847,0.8022847,49.868269,20.0,19.96453285,19.964573199999997,38.76566185
50.0,1.6,1.609873595,1.609873595,53.8096721,0.8,0.8022744725,0.8022744725,49.8770365,20.0,19.964920999999997,19.9649658,38.7540676
50.0,1.8,1.6100374999999998,1.6100374999999998,53.7455936,0.8,0.8022622724999999,0.8022622724999999,49.88550185,20.0,19.965363500000002,19.9653864,38.74265375
50.0,1.8,1.61025041,1.61025041,53.385741249999995,0.8,0.8022458235000001,0.8022458235000001,49.8933239,20.0,19.9661036,19.9662176,38.731838249999996
50.0,1.8,1.6106591799999999,1.6106591799999999,53.04289815,0.8,0.8022263205,0.8022263205,49.90052985,20.0,19.9679737,19.968219750000003,38.7228178
50.0,1.8,1.611272035,1.611272035,52.708043599999996,0.8,0.802203655,0.802203655,49.90736695,20.0,19.9710703,19.971262850000002,38.71557
